"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 22:03:08 GMT 2023","Fri Oct 20 22:03:10 GMT 2023","1694","Surefire suite","Surefire test","org.alef.education.tests.veterinarians.VeterinariansTest","org.alef.education.tests.veterinarians.VeterinariansTest","findVeterinarians","Find all the Veterinarians which are added in the application",""
"passed","Fri Oct 20 22:03:02 GMT 2023","Fri Oct 20 22:03:02 GMT 2023","616","Surefire suite","Surefire test","org.alef.education.tests.home.HomeTest","org.alef.education.tests.home.HomeTest","verifyHomeImage","Verify image on home page is visible",""
"passed","Fri Oct 20 22:03:15 GMT 2023","Fri Oct 20 22:03:24 GMT 2023","8973","Surefire suite","Surefire test","org.alef.education.tests.owners.AddNewOwnerTest","org.alef.education.tests.owners.AddNewOwnerTest","verifyNewlyAddedOwnerAndPet","Check all the information added for the newly created owner and pet is correct",""
"passed","Fri Oct 20 22:03:29 GMT 2023","Fri Oct 20 22:03:35 GMT 2023","6029","Surefire suite","Surefire test","org.alef.education.tests.owners.OwnersTest","org.alef.education.tests.owners.OwnersTest","findOwners","Find all the existing owners which are added in application",""
