"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 21:59:20 GMT 2023","Fri Oct 20 21:59:24 GMT 2023","3890","Surefire suite","Surefire test","org.alef.education.tests.owners.OwnersTest","org.alef.education.tests.owners.OwnersTest","findOwners","Find all the existing owners which are added in application",""
"passed","Fri Oct 20 21:59:00 GMT 2023","Fri Oct 20 21:59:00 GMT 2023","380","Surefire suite","Surefire test","org.alef.education.tests.home.HomeTest","org.alef.education.tests.home.HomeTest","verifyHomeImage","Verify image on home page is visible",""
"passed","Fri Oct 20 21:59:09 GMT 2023","Fri Oct 20 21:59:16 GMT 2023","6549","Surefire suite","Surefire test","org.alef.education.tests.owners.AddNewOwnerTest","org.alef.education.tests.owners.AddNewOwnerTest","verifyNewlyAddedOwnerAndPet","Check all the information added for the newly created owner and pet is correct",""
"passed","Fri Oct 20 21:59:04 GMT 2023","Fri Oct 20 21:59:06 GMT 2023","1172","Surefire suite","Surefire test","org.alef.education.tests.veterinarians.VeterinariansTest","org.alef.education.tests.veterinarians.VeterinariansTest","findVeterinarians","Find all the Veterinarians which are added in the application",""
